Date,ShareLink,ShareCommentary,SharedURL,MediaURL,Visibility
08-05-2019 05:26,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10446044-6531760989942181888,"Guys,""
""  Do you have any strategies to commenting ? I mean do you comment on most liked posts ?""
""what do you do on controversial posts ?",,,MEMBER_NETWORK
08-05-2019 02:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6531722404333490177,"Cyclone Fani affected Orissa a few days back. Though govt could evacuate a million people and minimize causalities, extensive damage has been done to property.""
""""
""No Food, water and electricity in many districts. Situation is very bleak. I urge my network to donate to CM relief fund. ""
""""
""If you are an aspirant, I offer to review your CV, cover letter for free if you can donate any amount. ""
""""
""Swayanshu Shanti Pragnya""
""Sachin Tripathi""
""Venkatesh Gupta",,,MEMBER_NETWORK
07-05-2019 06:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6531416861303762944,"Leech and Linkedin has so much in common. ""
""""
""-> They both suck a valuable resource from you (time in case of LinkedIn and Blood in case of Leech""
""-> They both are found to be extremely useful ( Li in profession and Leech in Medicine)""
""-> If unnoticed , they both can be detrimental ( Death in case of Leech and Addiction in case of Li)""
""-> Bdw, they both have great 'following' and if you dare to accuse them, they will bash the hell out of you.""
""""
""Who are ready to bash me ?""
""""
""I prefer using 'leech block' plugin to stay safe with Li. The plugin gives me only 10 minutes of access to Linkedin every hour so that I learn for 50 minutes and post it on Li in ten minutes. ""
""""
""Try Leech Block. Preserve attention ""
""""
""#deepwork",,,MEMBER_NETWORK
06-05-2019 06:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6531055671079694336,"Our brains crave 'newness' so much !! The reason we get addicted to news feed is because we get so much newness in a short span and it gives a lot of dopamine - happiness hormone in our brain.""
""""
""The secret to #deepwork is to fight newness and to embrace boredom. Whenever we check mobile before the lift arrives or all such small gaps in work, we are rewiring our brain and loosing our battles in fighting boredom. ""
""""
""So, embracing #boredom is the key. I will give more tips in following posts on how to embrace boredom""
""""
""#deepwork",,,MEMBER_NETWORK
04-05-2019 05:46,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6530316521942675456,"One good way to start deep work is to wake early in morning because""
""""
""1. No one will be there to distract you at that time. You don't have any chats coming up, news feeds won't refresh so fast. (at least mine didn't)""
""""
""2. The early morning energy boosts you up to do more. Focused attention achieves 10 times more work. ""
""""
""3. There were days, I completed by day's work by 10 AM. ""
""""
""Within 2 months of #deepwork practise, I was able to design 800 hours long PG curriculum for Data Science. This work , till date remains one of my best work in curriculum design. I did this in 5 days - 5 hours each day starting 5 AM.""
""""
""#deepwork is incredible !! ""
""""
""Sachin Tripathi   Venkatesh Gupta",,,MEMBER_NETWORK
03-05-2019 03:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6529914456175149056,"Quitting social media and still having social life isn't impossible. You just need to put more efforts !!""
""""
""Before, I quit whatsapp and fb last year, I informed my 'heavy weight' friends, that I will be available on sms only !!""
""""
""From the next day, I saved close to 1.5 - 2 hours and I used the same time to meet them or call them. Deep work is not just working productively. It's getting entertained productively too.  ""
""""
""An year later, I have whole new bunch of friends. I helped them, they helped me. The heavy weight friends became more heavier. ""
""""
""Anyone in Hyderabad to talk about AI for positivity or AI for Mental health or deep work ?? ""
""""
""#deepwork",,,MEMBER_NETWORK
02-05-2019 03:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6529557203651788800,"It's been exactly a year, I have started implementing #deepwork in my life. The results, definitely are astounding. ""
""""
""Next few days, I will share my experiences over here. Stay tuned ""
""""
""The first step I did was to quit social media - I was never on twitter, Instagram etc. I used only LinkedIn, Facebook and Whats app. After I read #deepwork by Cal Newport,  I uninstalled whats app and deactivated Facebook. ""
""""
""Being an entrepreneur with a people facing role , this was the toughest. I know how many people cursed me when I made them text on SMS. ""
""""
""The results are worth !!",,,MEMBER_NETWORK
25-04-2019 04:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6527037964579639296,"#deepwork has become a passion for me. In last 1 year, I read whole book 2 times and it's notes for more than 10 times. Practicing  deep work gave me astounding results. ""
""""
""I purchased a print copy recently and highlighted it and now I am gifting this to my intern who works tirelessly. ""
""""
""Because when you gift some one there shouldn't be a price tag. It's always a time tag !!  ""
""""
""Any deep work fans ??""
"" ",,,MEMBER_NETWORK
25-04-2019 04:09,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10446044-6527030566108401664,"Great Initiative Ashi. ""
""Keep going.",,,MEMBER_NETWORK
24-04-2019 12:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6526787121175461888,"I love enthusiastic students. On day 2 of #nlp100hours , I gave a fun project to analyze whats app group chat with concepts taught so far. !!""
""""
""And Amanjeet Sahu came with following interesting viz from his whatsapp group of college buddies. Kudos to you. Keep it up.""
""""
""So learning with fun is the idea behind #nlp100hours. You can still consider. We are only 4 sessions done. ",,,MEMBER_NETWORK
24-04-2019 12:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6526787121175461888,"I love enthusiastic students. On day 2 of #nlp100hours , I gave a fun project to analyze whats app group chat with concepts taught so far. !!""
""""
""And Amanjeet Sahu came with following interesting viz from his whatsapp group of college buddies. Kudos to you. Keep it up.""
""""
""So learning with fun is the idea behind #nlp100hours. You can still consider. We are only 4 sessions done. ",,,MEMBER_NETWORK
24-04-2019 12:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6526787121175461888,"I love enthusiastic students. On day 2 of #nlp100hours , I gave a fun project to analyze whats app group chat with concepts taught so far. !!""
""""
""And Amanjeet Sahu came with following interesting viz from his whatsapp group of college buddies. Kudos to you. Keep it up.""
""""
""So learning with fun is the idea behind #nlp100hours. You can still consider. We are only 4 sessions done. ",,,MEMBER_NETWORK
24-04-2019 12:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6526787121175461888,"I love enthusiastic students. On day 2 of #nlp100hours , I gave a fun project to analyze whats app group chat with concepts taught so far. !!""
""""
""And Amanjeet Sahu came with following interesting viz from his whatsapp group of college buddies. Kudos to you. Keep it up.""
""""
""So learning with fun is the idea behind #nlp100hours. You can still consider. We are only 4 sessions done. ",,,MEMBER_NETWORK
22-04-2019 09:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6526024326788026368,"A very disturbing fact I recently read is NIMHANS in Bangalore - an mental health center has seen steady increase in cases of Mobile addiction among children.""
""""
""Engaging children in meaningful way has become a challenge especially during holidays. ""
""""
""My friend and colleague - Sowmya Garimella has come up with interesting stories and colorful paintings magazine - @amazing scribbles . It's not another magazine to just read and leave. She aspires to make every child think/read/write/engage. ""
""""
""Kudos to this young woman entrepreneur. I am buying this magazine because I know the two year effort behind it. Are you ??""
""""
""Link in first comment. Please share to support. ""
""""
""#magazine""
""#amazingscribbles",,,MEMBER_NETWORK
18-04-2019 05:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6524515731323789313,"When I say mentoring, it has a flow and structure. It has passion attached to it and more importantly it has content in it, with it. !!""
""""
""Thank you my dear students who helped me structure my mentoring module in a such a good way.  It wouldn't have been possible without you. ""
""""
""Open for next cohort of 15 people to be trained for 9 months long. ""
""""
""PS:  I don't guarantee placement support. But I guarantee my support till you reach your goal !! ",,,MEMBER_NETWORK
17-04-2019 01:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6524090932671938560,"My dear friend Sachin Tripathi has come up with excellent talk series named AI pe Charcha. I just loved it for following reasons.""
""1. Imitation is best form of flattery - hence the name AI pe charcha.""
""2. There is a take away for beginners - hands on tutorials included as a part of series. ""
""3. Every question has an objective, well planned and listeners can take away. ""
""4. Videos are sorted question wise - listen what you want. ""
""""
""And the link for first talk is in comments",,,MEMBER_NETWORK
16-04-2019 10:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6523863760841609216,Please have a look at this work. This is the depth at which ML needs to be learnt,,,MEMBER_NETWORK
16-04-2019 03:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6523764072603807744,"This is a genuine feedback I received from a student from my mentoring cohort. ""
""It took a year for both of us to reach here. ""
""Want to be mentored till you reach goals ?""
""""
""Ping me for details of 'End to End Data Science Course"" which I offer to a very small group of students every 3 months. ",,,MEMBER_NETWORK
15-04-2019 02:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6523387365103370240,"For everyone , it's beginning of a week. ""
""For me, it's beginning of another journey. ""
""""
""I am starting another innings at The Positive India""
""""
""We stopped publishing a year and half back. Now I am bouncing back. ""
""""
""Today's story is about an fabulous organisation - The Labhya Foundation. They are doing incredible work by painting walls of schools and making volunteerism more lively too. ""
""""
""Full story - https://lnkd.in/fiqMG8K""
""""
""Please type interested or like the post. Let's make positivity viral.""
""""
""Sachin Tripathi""
""Amit Choudhary""
""Venkatesh Gupta",,,MEMBER_NETWORK
12-04-2019 01:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6522275133405655040,"Sachin Tripathi Excited about show.""
""Thanks for choosing me as first guest. ""
""Hope we will have a meaningful discussion and this talk series goes long way :)",,,MEMBER_NETWORK
11-04-2019 07:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6522004995519410176,"And this woman proved that they can look for light in darkness too !! ""
""Congratulations""
""""
""Black hole captured !!! Of course in camera. ",,,MEMBER_NETWORK
10-04-2019 13:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6521740965705805824,"Correlation doesn't mean causation. ""
""Not all causations will have correlation""
""""
""Your vote may not impact GDP of country but""
""please #vote.",,,MEMBER_NETWORK
09-04-2019 08:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6521290707548897280,Waiting Sachin !!,,,MEMBER_NETWORK
08-04-2019 08:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6520934915700289536,"Elections is the time , I love because I will get use cases for my Stats class. Truth is bent and lies are sold with numbers. ""
""""
""A popular news daily claimed that 85% of scheme is failure by just conducting test on a sample on 0.001% of data and inferred about population without referring to confidence intervals. !!""
""""
""My questions are : ""
""1 How many samples are taken ?""
""2. Is sample size validated ?""
""3. How random was sample ?""
""4. How can you use survey as random sample ? Is it justified ?""
""5. Confidence limits/ Intervals ?""
""6. I keep a candle at home in case of power outage. Do you count me among people living in darkness ?""
""""
""So guys, not convincing you that journalism needs a change. Just telling you to learn questioning. The editor won't respond. But your interview will go better""
""""
""Venkatesh Gupta : What's your say ?""
""""
""Factly Media & Research: Can you verify this ?",,,MEMBER_NETWORK
08-04-2019 08:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6520934915700289536,"Elections is the time , I love because I will get use cases for my Stats class. Truth is bent and lies are sold with numbers. ""
""""
""A popular news daily claimed that 85% of scheme is failure by just conducting test on a sample on 0.001% of data and inferred about population without referring to confidence intervals. !!""
""""
""My questions are : ""
""1 How many samples are taken ?""
""2. Is sample size validated ?""
""3. How random was sample ?""
""4. How can you use survey as random sample ? Is it justified ?""
""5. Confidence limits/ Intervals ?""
""6. I keep a candle at home in case of power outage. Do you count me among people living in darkness ?""
""""
""So guys, not convincing you that journalism needs a change. Just telling you to learn questioning. The editor won't respond. But your interview will go better""
""""
""Venkatesh Gupta : What's your say ?""
""""
""Factly Media & Research: Can you verify this ?",,,MEMBER_NETWORK
08-04-2019 08:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6520934915700289536,"Elections is the time , I love because I will get use cases for my Stats class. Truth is bent and lies are sold with numbers. ""
""""
""A popular news daily claimed that 85% of scheme is failure by just conducting test on a sample on 0.001% of data and inferred about population without referring to confidence intervals. !!""
""""
""My questions are : ""
""1 How many samples are taken ?""
""2. Is sample size validated ?""
""3. How random was sample ?""
""4. How can you use survey as random sample ? Is it justified ?""
""5. Confidence limits/ Intervals ?""
""6. I keep a candle at home in case of power outage. Do you count me among people living in darkness ?""
""""
""So guys, not convincing you that journalism needs a change. Just telling you to learn questioning. The editor won't respond. But your interview will go better""
""""
""Venkatesh Gupta : What's your say ?""
""""
""Factly Media & Research: Can you verify this ?",,,MEMBER_NETWORK
08-04-2019 08:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6520934915700289536,"Elections is the time , I love because I will get use cases for my Stats class. Truth is bent and lies are sold with numbers. ""
""""
""A popular news daily claimed that 85% of scheme is failure by just conducting test on a sample on 0.001% of data and inferred about population without referring to confidence intervals. !!""
""""
""My questions are : ""
""1 How many samples are taken ?""
""2. Is sample size validated ?""
""3. How random was sample ?""
""4. How can you use survey as random sample ? Is it justified ?""
""5. Confidence limits/ Intervals ?""
""6. I keep a candle at home in case of power outage. Do you count me among people living in darkness ?""
""""
""So guys, not convincing you that journalism needs a change. Just telling you to learn questioning. The editor won't respond. But your interview will go better""
""""
""Venkatesh Gupta : What's your say ?""
""""
""Factly Media & Research: Can you verify this ?",,,MEMBER_NETWORK
07-04-2019 03:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6520492315428118529,"Finally, kicking off. ""
""Very grateful towards the support. ""
""Let the new community learning thrive !!""
""""
""""
""Ankit Rathi , Ankit Sharma""
""Amit Choudhary Arunava Chakraborty""
""Sachin Tripathi Srishti Bhardwaj""
""Awantik Das , Swayanshu Shanti Pragnya""
""""
""",,,MEMBER_NETWORK
06-04-2019 09:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6520232860136366080,"An ad :""
""   ""Master Data Science in 1 month""""
""24,218 likes and equivalent clicks""
""""
""A status :""
""   ""Data Science isn't so easy. It takes 8-12 months for successful transition""""
""""
""2 likes 1 comment""
""""
""Everyone loves sugar coating. ""
""Not everyone has diabetes. :P",,,MEMBER_NETWORK
05-04-2019 13:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6519916921851342848,"One final call for #nlp100hours course enthusiasts. Tomorrow, I am gonna discuss the course structure and contents. In case you haven't signed up, ping me or refer the first comment. ""
""""
""Key Takeaways :""
""  1. The breadth of NLP topic""
""  2. How to learn NLP even if you aren't joining""
""""
""Interested can join here : https://lnkd.in/fdpdz63",,,MEMBER_NETWORK
03-04-2019 06:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6519086508564148224,"Banging the door fast, father rushed into garage and got into car. Checked his mobile, headset and opened the door again. Called the son and asked him to check if keys are on the table in bedroom. ""
""A few moments later, Son rushed into garage and replied.""
""""Yes they are present""""
""""
""NLP System : ""What's next?""""
""Me : "" There is beauty in ambiguity and ambiguity in beauty""""
""NLP system in a typical girlish accent : ""I will never understand you"" :p""
""""
""#ambiguity #nlp100hours",,,MEMBER_NETWORK
02-04-2019 04:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6518694059790430208,"NLP 100 hours course update""
""""
""if (you == registered for batch) :""
""         Ignore""
""elif( you != first demo) :""
""        Join the second demo on this 7th.""
""elif (you != convinced with first or second demo) :""
""        PM me for access to the first five classes""
""else :""
""         read next status""
""""
""#nlp100hours",,,MEMBER_NETWORK
01-04-2019 13:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6518471411743453184,"Do you know what is the major challenge in natural language processing?""
""""
""Update: While there are many challenges, ambiguity is widely accepted as the most challenging one""
""#nlp100hours",,,MEMBER_NETWORK
01-04-2019 03:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6518328108498677760,"My students drive my Monday blues this way. ""
""""
""Feeling blessed and will continue to dream of teaching many more. ""
""""
""And dear student, this means a lot. ""
""""
""Hope Awantik Das Amit Choudhary and Ankit Rathi you had such privelege.",,,MEMBER_NETWORK
30-03-2019 10:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6517708619738386432,"My course #nlp100hours received a very good response. ""
""""
""Many people asked questions on timings, curriculum related queries and recordings, capstone methodology.""
""""
""To clear off, I am hosting a use case discussion  followed by a detailed description of course. ""
""""
""Requesting interested people to join. The link to join is in the first comment.""
""""
""#nlp100hours""
""""
""Ankit Sharma. Ankit Rathi Amit Choudhary Awantik Das""
""Aiswarya Ramachandran Swayanshu Shanti Pragnya Srishti Bhardwaj""
""Avijit Nandy",,,MEMBER_NETWORK
28-03-2019 02:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6516860393770577920,,,,MEMBER_NETWORK
27-03-2019 14:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6516682333750427648,"My first ever interview.""
""A lot of things unknown to my network""
""My journey, struggles and success succinctly put.""
""Please watch it here  - https://lnkd.in/fn94h8Z""
""""
""Thank you Awantik Das. It was an exhilarating experience ",,,MEMBER_NETWORK
25-03-2019 03:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6515779765528563712,"It's been about 3 days. I first posted about my NLP 100 hours course and I always wanted it to be a community effort. I didn't ask for it but support came pouring.""
""""
""My first thanks go to Ankit Rathi and Amit Choudhary   who helped me review the curriculum and gave very good inputs. They are kind enough to share with their network.""
""""
""Swayanshu Shanti Pragnya offered me help with basic and intermediate codes in python for the course.""
""""
""Avijit Nandy is helping me with R codes. yaay.. The course is now available for R and python ""
""""
""Sachin Tripathi reviewed the curriculum and gave interesting ideas on how to make it more lively""
""""
""Srishti Bhardwaj and Sai Charan Jarugumilli agreed to audit the course rigorously so that we can improve learning continuously""
""""
""Awantik Das was kind enough to do a talk on what lead to the development of the course, the motivation and my journey. ""
""""
""Aiswarya Ramachandran has offered to teach a topic or two. ""
""""
""Arunava Chakraborty , Ankit Sharma  has helped by sharing with network. ""
""""
""The response is just overwhelming. And I take this as a responsibility to live up to.""
""""
""As many have requested, I am giving a small use case talk as well as talk about how this course will be conducted. It is free.""
""Link in first comment ",,,MEMBER_NETWORK
22-03-2019 06:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6514737761075990528,"Announcing the big thing finally.""
""""
""I am starting a 100-hour long beginner to advanced NLP course. This is the heart and soul of my last 3 years effort.""
"" ""
""""
""1. The cost for this course is 1 paise per second. ie. my course is affordable as your phone call. (3600 INR for 100 Hours)""
""2. The content is certified by Industry + Research community.""
""3. The focus is on content and excellence and course completion certificate will be given to all students. ""
""""
""If you want to be a deep-rooted banian tree in the field, here are the details: https://lnkd.in/fRsri-C""
""""
""Update: Classes from April first week. Any two days on weekdays. Morning 7am-9am IST for 25 weeks.""
""""
""""
""""
""Amit Choudhary Ankit Rathi Sachin Tripathi""
""Aiswarya Ramachandran Swayanshu Shanti Pragnya""
""""
""""
"" #nlp #datascience",,,MEMBER_NETWORK
21-03-2019 11:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6514459276721917952,"Successful data scientists are average people who had laser-like focus ""
""""
""Because Data Science is not rocket science",,,MEMBER_NETWORK
20-03-2019 02:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6513961958868381696,"Learning from mentor is  unbounded like output of linear regression. ""
""""
""Learning from recorded course  is  bounded like output of logistic function. ""
""""
""For many who ask me where to learn from, this is the answer.  Choose wisely. !! ",,,MEMBER_NETWORK
19-03-2019 04:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6513620564417056768,"Day 1 at School : ""
""""
""""Beta, Read well""""
""""
""Day 1 at Data Science School""
""""
""Data = read_csv""
""""
""You cannot escape read....Ok... read next status now.",,,MEMBER_NETWORK
18-03-2019 03:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6513250844530565120,"""Having a mentor is like supervised learning.""   - a comment I received when I asked my students why do you need a mentor.""
""""
""Human intelligence evolved predominantly through unsupervised. But learning AI needs to be supervised.",,,MEMBER_NETWORK
14-03-2019 02:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6511782604109381632,"Responses like this bring delight and make me work harder.""
""""
""In case you haven't subscribed to my email series, please do so from the first comment. ",,,MEMBER_NETWORK
12-03-2019 04:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6511087246131716096,"What is the use if you cannot leverage your network. ?""
""""
""Many DS aspirants send me messages seeking any job opportunities. Unfortunately, I cannot help everyone. But here is something I could do. ""
""""
""I have downloaded my connections data and picked up companies which had data science roles. You can approach them through any channel for openings.""
""""
""The link is in the first comment.""
""""
""#networking",,,MEMBER_NETWORK
11-03-2019 01:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6510683640203186176,"If you aim at the sun, You will reach the moon,""
""If you aim at the moon, you will not even get above ground.""
""""
""Hence always aim to become an outlier, you will at least become an influential observation, which has enough influence to change the status quo. ""
""""
""This is the answer to everyone who is worried they aren't getting calls. More such answers at today's session. The link in the first comment",,,MEMBER_NETWORK
09-03-2019 11:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6510109094538502144,"In India, you have to be Ambani, to give something for free and still gain respect and make it a huge business :P ",,,MEMBER_NETWORK
09-03-2019 00:48,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6509947755958493184,"Dear aspirants""
""   Recently I offered to mentor a few students in response to a status of Venkatesh Gupta from FrontBench. We got a tremendous response and a hell lot of questions from students. One session wasn't enough for it. Hence  I am planning two more sessions - this Monday and next Monday""
""""
""All details here - https://lnkd.in/fTcYgEC""
""""
""A recording of the old session is available there",,,MEMBER_NETWORK
08-03-2019 07:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6509693432368324608,"Happy women's day to all superwomen out there managing home, job and herself. I wrote this dedication for my upcoming book long back.""
""""
""For updates, subscribe at www.tomyluv.in""
""""
""PS: I know a lot of my network follow me for Data Science tips. But it's time to unleash the writer within professionally :)",,,MEMBER_NETWORK
08-03-2019 02:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6509611168640929792,"A Data Scientist without creativity is unquenchable""
""And a Data Scientist with creativity is unstoppable.""
""""
""Confused? Join my mentorship sessions to know the difference and what you should be? - https://lnkd.in/fTcYgEC",,,MEMBER_NETWORK
07-03-2019 02:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6509245058477322240,"I recently started an email based mentorship for students and shared the link to signup. This is not the first time, I am doing this. I respond to every query to the student if it's genuine/unique. If it is generic, I just add to my library of FAQ or do it group sessions and share them. ""
""""
""In an industry where email open rates are just 20%, I achieved much beyond just because of personalisation and focus on quality. ""
""""
""In case if you haven't signed up yet , here it is - https://lnkd.in/fFQSGZs",,,MEMBER_NETWORK
06-03-2019 07:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6508964732945428480,"The most asked word by a student to an institute remains the most misused word by institutes""
""""
""""Placement (support/assistance/guarantee/guidance)""""
""""
""A year ago someone asked me ""Do you offer placement support and I replied - ""No, I focus more on teaching better and getting better"". Even today I do the same. ""
""But yesterday, I downloaded my LinkedIn connections data and filtered out all data science roles and picked up the company names and I got 1100 companies in India which have data science teams.""
""""
""I would like to give access to aspirants who are applying. Please subscribe below - https://lnkd.in/fFQSGZs""
""""
""#datascience""
""PS: Don't comment email ids.",,,MEMBER_NETWORK
05-03-2019 05:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6508575612813307904,"Becoming a Kaggle grandmaster was never a dream which made me sleepless.""
""I wanted to train a grand of Kaggle Masters and this makes me sleepless.""
""""
""Last week, I conducted a mentorship session with FrontBench and to question, why you need a mentor, I got very interesting answers.""
""But one answer by @Nipun Puri made my day. Here is his answer.""
""""
""“In the future, I hope to be in a position to mentor other people who in a position that I am in right now. Having a mentor right now might help in becoming a mentor in the future”""
""""
""Truly a 'wow' moment for me.""
""""
""Venkatesh Gupta Deepak Kumar""
""""
""#mentoring #datascience",,,MEMBER_NETWORK
04-03-2019 03:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6508179933595037696,"Rejections are common. Everyone gets it. Recently I got rejected for  'teaching' a recorded course in Data Science.""
""And the reason is - I faltered during the demo.""
""""
""During my introspection, I realized that I am not a garden mower to work seamlessly and then come back after a week and mow again.""
""""
""I am a driller of an oil rig. I dig in depth. When I teach concepts, I aim at 100% of students understanding from zero. Only when you go to depth, you need not revise again for every interview - my belief""
""So a driller takes breaks and it pauses as well. But once a hole is made, its only another hole pending.",,,MEMBER_NETWORK
28-02-2019 02:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6506712311045152768,"And things like this on bday, makes up for all hard work and restlessness. ""
""""
""Thank you. My dear student, intern, well wisher :) #datascience #mentorship",,,MEMBER_NETWORK
27-02-2019 03:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6506371134215294976,"You may not be among 1% intelligent""
""You may not be among 1% rich""
""You may not be among 1 % beautiful""
""""
""but..""
""You can be among the 1% who give back.""
""""
""This post is inspired from work of FrontBench by Venkatesh Gupta and Deepak Kumar. Today, I am taking up the first mentorship session for data science aspirants by FrontBench""
""""
""Details here - https://lnkd.in/fFXvK6b",,,MEMBER_NETWORK
26-02-2019 16:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6506204859556040704,"This is a true epitome of law of attraction. ""
""At 8AM in the morning, I felt I should watch a movie today. URI surgical strike and two other Telugu biopics were on my list. ""
""I made a choice of URI surgical strike for 1 :40 PM show. ""
""Exactly at 1 PM, I opened the news and realised 'what a moment to watch the movie'. ""
""Thoroughly enjoyed the movie""
""#Saluting #matryrs""
""#JaiHind""
""""
""PS :  Deep work is a habit now for me. Hence the news reached late. ""
""",,,MEMBER_NETWORK
14-02-2019 09:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6501744444688072704,"For those who are in love, its a DAY""
""For those who are just in, its a DATE""
""For a data scientist, everyday is DATA""
""""
""With loads of love towards my first love - Data Science , introducing my personal project : http://www.tomyluv.in/""
""""
""PS : I know this is Linkedin and not fb but only my linkedin friends can grasp the beauty below.  ""
""#datascience""
""Dedicated to Karya couple.",,,MEMBER_NETWORK
06-02-2019 06:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6498793587151560704,"If an institute shows 'outliers' of the classroom as success, then they are average""
""If an institute shows 'average' of the classroom as a success, then they are Outlier !!""
""""
""#EduTech ""
""""
""applies very well across world and domains.""
""",,,MEMBER_NETWORK
01-02-2019 03:34,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6496943601300406272,"It's worth living your passion giving up certain things in life when you can dream of making others succeed in their dream.""
""""
""The real struggle in DS career transition starts after course work and there lies the real need of a mentor. Unfortunately, every institute built their business around course work or contact period  lasts only till course lasts.""
""""
""I always believed in mentoring till the dream is achieved. ""
""This message from my first student makes me more happier than scaling to millions or raising millions.""
""""
""Siddharth Singh",,,MEMBER_NETWORK
31-01-2019 03:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6496576631468068864,Work-life balance is very important !!! ,,,MEMBER_NETWORK
29-01-2019 13:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6496011248210153472,"Real Motivation coming from a tech text book ""
""""
""Only a true patriot can write so",,,MEMBER_NETWORK
27-01-2019 09:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6495219028146118656,,,,MEMBER_NETWORK
24-01-2019 03:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6494045089785049088,,,,MEMBER_NETWORK
12-01-2019 06:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6489738555823308800,#datascience #writing,,,MEMBER_NETWORK
12-01-2019 05:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6489721660210507776,"The history of the world is the history of a few men who had faith in themselves. That faith calls out the divinity within. You can do anything. You fail only when you do not strive sufficiently to manifest infinite power. As soon as a man or a nation loses faith, death comes""
""""
""#National_Youth_Day""
""#Swami_Vivekananda",,,MEMBER_NETWORK
