Date,ShareLink,ShareCommentary,SharedURL,MediaURL,Visibility
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-11-02 03:20:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6596234376151961600,"The most dreadful section of feedback (for the one who cares for feedback) is suggestions section - When I asked suggestions in my NLP 100 hours Batch 1 - I was surprised to see ""no suggestions' by many. !!""
""""
""As a trainer, that is the best thing for me. Nevertheless, the course is a product for me. I keep on improving it till it becomes awesome. ""
""""
""""
""""
""NLP 100 hours is now into second batch. We are starting on Nov 12. Interested PM me",,,MEMBER_NETWORK
2019-10-30 06:11:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6595190131878125568,"Recently a review was posted for an online Data Science training provider ! While I don't want to discuss anything about person/company, the notable point was  'boring recorded videos' ""
""""
""When I started SupervisedLearning.com , I never wanted to get into 'recorded' only format !! The reason is simple - engagement !!. There is always a good feel when some is  teaching you live. :)""
""""
""I can show with data that 95% of my students who join the class stay till end of 3 hours class. How many of you can listen to 3 hours recording straight ?""
""""
""My model is not lucrative for investors/capitalists because the model cannot scale !! So what ? I have just 6 small pockets to fill every month not a huge, greedy pocket to fill !!""
""""
""You cannot take a teacher out of education !! And bdw , we don't have husky voice counselors who call you offering discounts and fake promises. ",,,MEMBER_NETWORK
2019-10-29 15:02:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6594961412106358784,"Yesterday Ankur Warikoo has shared an post asking his audience which is the app which most of us don't know but has been very productive to you. The post has seen some very good apps names. ""
""""
""So, I decided to scrap the names and do some descriptive stats on it. Here is graph showing top 10 apps suggested my users !!""
""""
""More analysis following soon !!""
""""
""Preksha Kaparwan More ideas for alphaa. Let's do it soon !!""
""Amit Choudhary Am sure you will like this analysis !!""
""""
""Ankit Rathi , Srivatsan Srinivasan , Mathangi Sri , Imaad Mohamed Khan , AbdulMajedRaja RS - any queries for this problem statement ?""
""""
""""
""Credits to Amanjeet Sahu - student of NLP 100 hours first batch and our star performer of the day !!""
""""
""Original post here - https://lnkd.in/fazPPea",,,MEMBER_NETWORK
2019-10-29 05:42:38,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6594820606754160640," The Positive India  -  this word is a nostalgia for me !! I have started this dream project in 2015. The idea is simple - to write stories of change makers and self less warriors who fight pressing problems of society. ""
""""
""Today's news are undoubtedly depressing which  Dr Kalam had subtly pointed. Hence, I started this niche blog where you can read something real which elevates your mood !! ""
""""
""I had faced many hurdles during the journey - spent a tons of money , time to keep this initiative live. In 2017, I was unable to spend time for The Positive India due to my DS career,I  paused TPI for a while and promised to come back once I stabilize. ""
""""
""In 2018, our beloved PM Modi, appreciated it in Mann Ki Baat as well as tweeted about TPI,  which still remains one of the memorable moments of my life. ""
""""
""Today, I announce the beginning of second innings for The Positive India. All thanks to   Ipsa Arora  for helping me lead this once again. ""
""""
""Feel free to subscribe. Bdw, we are building an ML based tool which can classify heart warming articles out of all the click baits out there which once deployed will be a major boost !!""
""""
""Special thanks to Sowmya Garimella for being there all throughout",,,MEMBER_NETWORK
2019-10-28 05:57:42,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6594462009557913600,"A lot of students have asked what is content for NLP 100 hours course.  I have taken a screen share video of content we gave for batch 1.""
""For batch 2, we have at least 50% more content. Have a look and let me know if interested !!""
""""
""We are closing enrollments soon.",,,MEMBER_NETWORK
2019-10-27 02:47:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6594051689358155776,"Happy Deepavali to all !!""
""""
""It's a festival to remove darkness in our life !""
""""
""My two diyas (read as my two cents)""
""""
""1. Deep Learning is not solution to every data problem.""
""2. Deep Pockets will not make you a data scientist. ""
""""
""Have a great and safe festival time !! Take care of environment as well !!",,,MEMBER_NETWORK
2019-10-25 04:56:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6593359482716291073,"Managing money or people or direction of a company is the most coveted job in any organization !!""
""""
""Everyone of us dream to be in such position one day ! But such positions are very competitive and the winners are the best performers with proven experience !!""
""""
""Now the question remains - how do I gain experience in managing them without given a chance ?""
""""
""Start managing.....""
""             your will power""
""            your attention""
""          your time !! ""
""""
""And if you do it effectively and improve day by day, you will reach that dream !!Don't manage time alone !. Manage attention and will power as well ""
""""
""If you manage your attention well, you can manage attention of organization (strategy )""
""If you can manage your will power well, you can manage will power of a team (people management)""
""If you can manage your time well, you can manage money of organization""
""""
""Focus on what you have !! Focus on what you can now",,,MEMBER_NETWORK
2019-10-24 09:15:10,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6593062154381955072,"One more review coming from on of my favorite student Harish Julapalli for NLP 100 hours course.  When harish was beginning his DS career a year ago, I was building my 'Influencer' career. He and Sachin Tripathi were the first few people who used to tag me and seek reviews for their codes a year ago !!""
""""
""Today, Harish Julapalli made a successful career transition after a lot of hard work and perseverance. I would thank and appreciate him for being a part of NLP 100 hours first batch and contributing to Data Tales and more importantly for critical feedback he always provide !!""
""""
""""
""PS : Enrollments for Batch 2 going on. Ping/ Comment. All those who have reached to me, please check inboxes.",,,MEMBER_NETWORK
2019-10-21 05:38:55,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6591920569015463936,"A lot of people who completed courses else where ask for my mentorship. Mentoring without content - is useless according to me. ""
""""
""Here is my advanced course - a first of it's kind in India - NLP 100 hours course. 100 hours rock solid content on NLP from classical to social media analytics. ""
""""
""Pricing for college students : 1000 INR""
""For everyone else, the effective price* is just 4k (1 paise per second) . An advanced course as affordable as a phone call. ""
""This is a review from my student . ""
""""
""Ping me or comment for a live demo + first five class recordings + use case and slide samples. Limited seats""
""""
""PS: Those who typed interested on Oct 15, I will reach out !! ""
""""
""*Effective price is applicable for those who complete assignments and quizzes",,,MEMBER_NETWORK
2019-10-19 09:18:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6591251143668666368,"A person ""
""""
""""
""Who bends  his subordinates opinion""
""Who blends his colleagues opinion""
""Who binds  to his seniors opinion""
""""
""""
""""
""""
""will not walk too far !!",,,MEMBER_NETWORK
2019-10-18 12:21:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6590934827132915712,"Any guesses on the title of the book am reading now ?""
""""
""First clue is image attached. !! ""
""""
""And first right guess will get the book from me !! ",,,MEMBER_NETWORK
2019-10-18 04:52:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6590821729797541888,"***** Not a Data Science Post  ********""
""""
""With two sales on two major website and alluring offers on mobiles, I was tempted to change my 36 Months old mobile which hardly copes up with most apps !!""
""""
""But for an bootstrapped entrepreneur, it's very difficult to take money out of pocket !!""
""""
""Things which I did :""
""1. Quickly deleted all files which I never used in past 1 month. ""
""2. Removed all apps used more than a week ago""
""3. Changed wallpaper, back cover and replaced battery with new one !! ""
""""
""Bam !!   A new mobile in my hand !! ""
""""
""How can I leave the phone which I purchased with my first Data Scientist job !!",,,MEMBER_NETWORK
2019-10-17 08:52:17,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6590519678861438976,"One more end to end Data Science student gets placed as a Data scientist. ""
""""
""True gratitude is so chocolatey ""
""""
""Details soon.",,,MEMBER_NETWORK
2019-10-16 09:59:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6590174171664347136,,,,MEMBER_NETWORK
2019-10-15 07:05:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6589768119013728256,"In our 2 years of journey, we created only 2 course. Because excellence matters for us !!""
""""
""Announcing our 3rd course - Machine Learning 200 Hours course with 6 months duration""
""""
""Online, Live teaching with recordings access and on weekends. Another beginner to advanced course from SupervisedLearning.com at just 1 paise per second.""
""""
""Advanced AI education - taught live - as affordable as a phone call ""
""""
""Interested for more details ??""
""""
""",,,MEMBER_NETWORK
2019-10-15 04:58:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6589736185210470400,"""
""On the occasion of Kalam's anniversary, we are giving our NLP with Python 100 Hours live course at just 1000 ₹. ""
""""
""Each hour of LIVE teaching by me as affordable as a cup of coffee. ""
""""
""*Only for college students and limited seats. ""
""""
""7 Modules of the course are Text Understanding, Processing, Modelling , Classical NLP & NLP Applications , NLP for social Media ,Deep Learning in NLP""
""""
""Type 'Interested'  and details will be sent to your inbox or the post will be updated within 3 days as well.""
""""
""Ankit Rathi Amit Choudhary Awantik Das""
""ARAVIND VORUGANTI , Srivatsan Srinivasan , srinivasan saripalli , Venkatesh Gupta Deepak Kumar Sai Charan Jarugumilli , Jignesh Talasila  please share it in your network !",,,MEMBER_NETWORK
2019-10-15 03:44:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6589717369554337792,"To a person, who taught us to dream big !!""
""To a person, who taught us perseverance is everything !""
""To a person, who lived to teach and died teaching !!""
""To a person, who dared to create a vision for an entire nation, for an entire generation !!""
""""
""Here is our tribute !!""
""""
""Re-Vision2020 from SupervisedLearning.com""
""""
""Stay tuned for our posts today. A series of giveaways !!""
""""
""""
""Srivatsan Srinivasan""
""Ankit Rathi""
""Imaad Mohamed Khan""
""Amit Choudhary""
""Preksha Kaparwan""
""AbdulMajedRaja RS""
""ARAVIND VORUGANTI""
""Sachin Tripathi""
""""
"" ""
""""
""#kalam  #salam   #birthanniversary",,,MEMBER_NETWORK
2019-10-14 04:51:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6589371902001799168,"Till now, my students made transition after 2-3 months of course completion. ""
""""
""Mohit Ranawat , batch 6 student of End to End Data Science made a successful transition even before course completion and shared me his review of course. ""
""""
""All the best Mohit. Have a great career!! ""
""""
""I really loved the 1-1 conversations. I still remember how difficult it was to be subtly tough with you !!""
""""
""Next batch of End to End Data Science enrolling in a month. You can PM me for a spot. Limited seats !",,,MEMBER_NETWORK
2019-10-13 13:34:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6589141199045652480,"No technical background.. really ? ""
""""
""I mean a chartered accountant or MBA in HR or BSc Commerce graduate can do data science ? ""
""""
""Ankit Rathi""
""Srivatsan Srinivasan""
""Amit Choudhary""
""""
""PS : This is an ad. Don't wanna specify source. Just wanted to start a discussion on pre requisite""
""""
""PPS : Also, for those who support no tech background required, can you specify a realistic time line one can acquire basic coding like lists and strings in python, basic probability and linear algebra skills ?",,,MEMBER_NETWORK
2019-10-11 06:05:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6588303494627852288,"Yesterday I received a notification saying my post on IIT's M tech fee hike was featured in Linkedin Editor picks - a big thing me. (Link - https://lnkd.in/f459d-m). Reading my posts, many have asked me how to write well looking at my posts. Now I take this opportunity to share my experience. ""
""""
""Around 6 years ago, due to my career choice, I had an employment gap. But I made my mind that day  - ""In future, no matter what job interview I go,  I should proudly present my skills instead of worrying of gap""""
""""
""And as a first step, I started reading voraciously - books, well written editorials, quora answers of people like Balaji Vishwanathan. Slowly, I begin my writing journey as well.Yesterday's post picking by Li reminded me of the choice I made to better utilize my employment gap. ""
""""
""More than 70% people I have met, have a gap. The one who tackles the adversities well is the winner. Not the one who never had adversities !. ""
""""
""If you have got an gap or go through job loss, become a warrior and fight back. Be confident, setup a plan and hone basic skills and achieve excellence in any of following""
""""
""	1. Writing and reading""
""	2. Selling / Marketing ""
""	3. Teaching ""
""""
""They stay with you and the benefits are long term",,,MEMBER_NETWORK
2019-10-10 04:45:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6587920944424148992,"1.5 years ago, I took a break in my career. By then, it was  2.5 years of DS, I have designed courses, built ML algorithms from scratch, did both consulting and product dev in ML and was getting interview calls for senior roles. I had 2-3 role models in DS space whom I wanted to reach.""
""""
""On Li, I used to get messages everyday asking for help. I am an early bird in this field -  I had 2 options: learn more & embrace highest of roles or  Run backward, keep on teaching the same pd.read_csv""
""""
""I decided to run backward but not to stop running. I  started teaching and consulting part time. It was a tough and scary decision.""
""""
""Ppl say there is challenge ONLY in live data. But I used to think of patterns I wanted in residual plots and created data sets which will give the output. Challenge is everywhere for a problem solver.""
""""
""""
""Ppl told me - you teach the same stuff every tym. My course has more commits than most products in beta stage. A course is something which evolves everyday.  Training business is a product for me.""
""""
""I didn't have 'brands' on my profile . But lately I realized that the smile my students make me wear from their success is worth much more. !!""
""""
""Tagging passionate trainers that DS aspirants can follow :""
""""
""Amit Choudhary""
""Ankit Rathi""
""Imaad Mohamed Khan""
""Srivatsan Srinivasan",,,MEMBER_NETWORK
2019-10-05 07:13:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6586146280035192833,"A lot of students ask me End to End Data Science course for free. Because this course involves a lot of personal effort from my side and also because free things are not valued, I hardly gave it. ""
""""
""But Nisha Mandal was different, she pinged me that she wanted to work and in return for work, asked me access to the course. ""
""""
""I was really surprised at her passion. Though it is overwhelming her, she studied well and now confidently asks for work and does it. On her college exam day, she delighted me with this message. ""
""""
""@students in my network : A big announcement soon !! A live class from me which is as affordable as a cup of coffee per hour. ",,,MEMBER_NETWORK
2019-10-05 07:13:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6586146280035192833,"A lot of students ask me End to End Data Science course for free. Because this course involves a lot of personal effort from my side and also because free things are not valued, I hardly gave it. ""
""""
""But Nisha Mandal was different, she pinged me that she wanted to work and in return for work, asked me access to the course. ""
""""
""I was really surprised at her passion. Though it is overwhelming her, she studied well and now confidently asks for work and does it. On her college exam day, she delighted me with this message. ""
""""
""@students in my network : A big announcement soon !! A live class from me which is as affordable as a cup of coffee per hour. ",,,MEMBER_NETWORK
2019-10-05 07:13:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6586146280035192833,"A lot of students ask me End to End Data Science course for free. Because this course involves a lot of personal effort from my side and also because free things are not valued, I hardly gave it. ""
""""
""But Nisha Mandal was different, she pinged me that she wanted to work and in return for work, asked me access to the course. ""
""""
""I was really surprised at her passion. Though it is overwhelming her, she studied well and now confidently asks for work and does it. On her college exam day, she delighted me with this message. ""
""""
""@students in my network : A big announcement soon !! A live class from me which is as affordable as a cup of coffee per hour. ",,,MEMBER_NETWORK
2019-10-05 07:13:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6586146280035192833,"A lot of students ask me End to End Data Science course for free. Because this course involves a lot of personal effort from my side and also because free things are not valued, I hardly gave it. ""
""""
""But Nisha Mandal was different, she pinged me that she wanted to work and in return for work, asked me access to the course. ""
""""
""I was really surprised at her passion. Though it is overwhelming her, she studied well and now confidently asks for work and does it. On her college exam day, she delighted me with this message. ""
""""
""@students in my network : A big announcement soon !! A live class from me which is as affordable as a cup of coffee per hour. ",,,MEMBER_NETWORK
2019-10-03 04:35:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6585381500324282368,"Just read a report on The Hindu which says""
""""
""""Indian demands for content removal on Twitter is fourth highest in the world """"
""""
""Now, when I went to data, they are measuring absolute counts of all cases for content removal. ""
""""
""My question is why aren't they normalized ? Each country has different amount of population and different active uses. ""
""""
""For example, number of cases for content removal per million active users might be a better idea so that we can infer better information. ""
""""
""What say ?""
""""
""Ankit Rathi""
""Amit Choudhary""
""Srivatsan Srinivasan",,,MEMBER_NETWORK
2019-10-02 04:20:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6585015549833641984,"My golden rules : ""
""""
""1.Be the content""
""2.Be content",,,MEMBER_NETWORK
2019-09-30 03:31:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6584278394278592512,"""
""Came to know about the news about fee hike for M Tech in IITs in order to reduce dropouts""
""""
""I can tell this move can do more bad than good. A student who will dropout, will any ways drop out - higher fee paid may not deter him. ""
""""
""The general reasons for dropout are as follows""
""""
""Most programs aren't as rosy as depicted. Only 15-20 % of M tech courses receive good placements. M Tech from Metallurgy, Bio Tech or many other niche subjects suffer a lot for getting a decent job. They drop out for better career opportunities if they realize it earlier""
""""
""Ways to reduce dropout :""
""""
""1 Get industry relevant curriculum and special focus for placements of M Techs across the streams. The current placement focus has been predominantly for B Tech""
""2 Scrap the courses/ Reduce the intake which have seen higher dropout, lesser placements - what's the point in enrolling in a course which doesn't have jobs in market ? Whom are they benefiting""
""3 Ask students to pay a fine/fee when they dropout from the course to compensate for opportunity loss ""
""""
""For more than 50 years, IIT's were more bachelor programs oriented institutes. Time to boost Masters and PhD programs for better outcome for country. ",,,MEMBER_NETWORK
2019-09-29 05:35:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6583947167130587137,"I am looking to connect with""
""""
""1. College placement officers/ coordinators""
""2. College ambassadors of any affiliation""
""3. Businesses associated with colleges""
""4. Students with good reach in college.""
""""
""Purpose : Launching an advanced depth course for college students at a very affordable price. ""
""""
""Looking to people who can help me reach more students. ""
""""
""Ankit Rathi""
""Suneel Patel""
""Krish Naik""
""Venkatesh Gupta""
""Deepak Kumar""
""Bhakti Shetty I WillDomination""
""Nabih Ibrahim Bawazir""
""Sarvesh Agrawal""
""""
""PS : I have kept enough bandwidth to contact all. I will reach out everyone in a week or two""
""""
""PPS : PM or Send invite for immediate reply",,,MEMBER_NETWORK
